Unnamed: 0,PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Adults,Grouped,Deck,Side,Has_expenses,Is_Embryo
3967,4232_01,Europa,False,B/164/S,TRAPPIST-1e,47.0,False,0.0,4983.0,0.0,173.0,43.0,1,True,False,B,S,True,False
3968,4233_01,Europa,False,B/135/P,TRAPPIST-1e,27.0,False,0.0,144.0,76.0,184.0,3932.0,0,True,False,B,P,True,False
3969,4237_01,Earth,False,E/277/S,TRAPPIST-1e,18.0,False,0.0,0.0,774.0,0.0,13.0,1,True,False,E,S,True,False
3970,4238_01,Europa,True,B/165/S,55 Cancri e,36.0,False,0.0,0.0,0.0,0.0,0.0,1,True,False,B,S,False,False
3971,4239_01,Earth,False,F/875/P,TRAPPIST-1e,68.0,False,0.0,1.0,223.0,580.0,0.0,0,True,False,F,P,True,False
3972,4240_01,Europa,True,C/152/S,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,1,True,False,C,S,False,False
3973,4242_01,Mars,True,F/877/P,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,1,True,False,F,P,False,False
3974,4243_01,Mars,False,D/136/S,TRAPPIST-1e,36.0,False,3002.0,21.0,150.0,0.0,0.0,0,True,False,D,S,True,False
3975,4244_01,Earth,False,F/794/S,TRAPPIST-1e,17.0,False,0.0,628.0,0.0,66.0,449.0,1,True,False,F,S,True,False
3976,4245_01,Earth,True,G/695/S,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,1,True,False,G,S,False,False
3977,4246_01,Earth,False,G/693/P,TRAPPIST-1e,30.0,False,0.0,10.0,0.0,3840.0,329.0,0,True,False,G,P,True,False
3978,4249_01,Europa,False,B/166/S,TRAPPIST-1e,58.0,False,0.0,2946.0,0.0,101.0,387.0,1,True,True,B,S,True,False
3979,4249_02,Europa,True,B/166/S,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,1,True,True,B,S,False,False
3980,4249_03,Europa,False,B/166/S,55 Cancri e,20.0,False,354.0,1546.0,323.0,284.0,315.0,1,True,True,B,S,True,False
3981,4251_01,Earth,False,F/879/P,TRAPPIST-1e,29.0,False,715.0,0.0,171.5456767136041,698.0,106.0,0,True,False,F,P,True,False
3982,4252_01,Earth,False,F/795/S,TRAPPIST-1e,15.0,False,156.0,1.0,1132.0,192.0,33.0,1,True,False,F,S,True,False
3983,4253_01,Earth,False,G/696/P,TRAPPIST-1e,30.0,False,488.0,0.0,242.0,0.0,79.0,0,True,False,G,P,True,False
3984,4254_01,Europa,False,B/136/P,55 Cancri e,33.0,False,5493.0,9401.0,23.0,3013.0,303.0,0,True,True,B,P,True,False
3985,4254_02,Europa,True,B/136/P,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,1,True,True,B,P,False,False
3986,4254_03,Europa,False,B/136/P,TRAPPIST-1e,62.0,False,0.0,22.0,0.0,3314.0,22.0,0,True,True,B,P,True,False
3987,4255_01,Earth,True,G/697/P,PSO J318.5-22,41.0,False,0.0,0.0,0.0,0.0,0.0,1,True,False,G,P,False,False
3988,4256_01,Earth,False,F/880/P,TRAPPIST-1e,27.0,False,6.0,0.0,0.0,768.0,1141.0,0,True,True,F,P,True,False
3989,4256_02,Earth,True,G/698/P,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,0,True,True,G,P,False,False
3990,4256_03,Earth,True,G/698/P,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,1,True,True,G,P,False,False
3991,4256_04,Earth,False,F/880/P,TRAPPIST-1e,19.0,False,571.0,0.0,0.0,97.0,813.0,1,True,True,F,P,True,False
3992,4256_05,Earth,False,G/698/P,TRAPPIST-1e,37.0,False,0.0,0.0,115.0,671.0,0.0,0,True,True,G,P,True,False
3993,4256_06,Earth,True,G/698/P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,0,True,True,G,P,False,False
3994,4256_07,Earth,False,G/698/P,TRAPPIST-1e,29.0,False,13.0,0.0,664.0,74.0,101.0,0,True,True,G,P,True,False
3995,4256_08,Earth,False,F/880/P,55 Cancri e,44.0,False,0.0,0.0,608.0,0.0,91.0,0,True,True,F,P,True,False
3996,4257_01,Earth,False,F/881/P,TRAPPIST-1e,19.0,False,0.0,265.0,882.0,2.0,293.0,0,True,False,F,P,True,False
3997,4258_01,Europa,False,A/37/P,TRAPPIST-1e,39.0,False,0.0,266.0,0.0,1254.0,197.0,0,True,True,A,P,True,False
3998,4258_02,Europa,False,A/37/P,TRAPPIST-1e,63.0,False,0.0,490.0,1.0,2882.0,18.0,0,True,True,A,P,True,False
3999,4258_03,Europa,False,A/37/P,TRAPPIST-1e,39.0,False,9.0,1525.0,0.0,0.0,146.0,0,True,True,A,P,True,False
4000,4259_01,Mars,True,F/796/S,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,1,True,False,F,S,False,False
4001,4260_01,Earth,True,G/696/S,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,1,True,False,G,S,False,False
4002,4261_01,Mars,False,D/137/S,55 Cancri e,56.0,False,412.0,492.0,9.0,117.0,33.0,1,True,False,D,S,True,False
4003,4262_01,Europa,True,C/135/P,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,1,True,True,C,P,False,False
4004,4262_02,Europa,False,C/135/P,55 Cancri e,26.0,False,1.0,1269.0,4790.0,270.0,5116.0,0,True,True,C,P,True,False
4005,4264_01,Earth,False,F/797/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,1300.0,0,True,False,F,S,True,False
4006,4266_01,Earth,True,G/697/S,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,1,True,False,G,S,False,False
4007,4267_01,Earth,True,G/700/P,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,1,True,True,G,P,False,False
4008,4267_02,Earth,False,F/883/P,TRAPPIST-1e,32.0,False,0.0,0.0,1020.0,0.0,0.0,1,True,True,F,P,True,False
4009,4270_01,Europa,False,F/883/P,55 Cancri e,30.0,False,24.0,2558.0,98.0,0.0,5361.0,0,True,False,F,P,True,False
4010,4271_01,Europa,True,A/38/P,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,1,True,False,A,P,False,False
4011,4272_01,Earth,False,F/799/S,TRAPPIST-1e,55.0,False,0.0,252.0,1.0,0.0,553.0,1,True,False,F,S,True,False
4012,4273_01,Earth,False,F/884/P,PSO J318.5-22,19.0,False,0.0,2.0,0.0,669.0,0.0,0,True,False,F,P,True,False
4013,4274_01,Earth,False,G/698/S,TRAPPIST-1e,24.0,False,0.0,717.0,222.0,8.0,1.0,1,True,False,G,S,True,False
4014,4278_01,Europa,False,C/154/S,TRAPPIST-1e,32.0,False,401.0,3724.0,5.0,422.0,62.0,1,True,False,C,S,True,False
4015,4280_01,Mars,True,E/267/P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,0,True,False,E,P,False,False
4016,4289_01,Mars,True,F/890/P,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,1,True,False,F,P,False,False
4017,4291_01,Earth,True,G/701/S,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,0,True,False,G,S,False,False
4018,4292_01,Europa,False,A/52/S,55 Cancri e,28.0,False,0.0,31.0,0.0,1283.0,871.0,1,True,False,A,S,True,False
4019,4293_01,Earth,False,F/801/S,TRAPPIST-1e,52.0,False,0.0,559.0,0.0,0.0,0.0,1,True,False,F,S,True,False
4020,4294_01,Earth,False,G/702/S,TRAPPIST-1e,29.0,False,646.0,91.0,13.0,0.0,0.0,1,True,False,G,S,True,False
4021,4295_01,Mars,False,D/147/P,55 Cancri e,23.0,False,49.0,0.0,2716.0,0.0,0.0,1,True,True,D,P,True,False
4022,4295_02,Mars,True,D/147/P,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,1,True,True,D,P,False,False
4023,4296_01,Earth,True,G/703/S,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,0,True,False,G,S,False,False
4024,4297_01,Europa,False,B/138/P,55 Cancri e,41.0,False,14.0,6777.0,81.0,604.0,2936.0,0,True,False,B,P,True,False
4025,4300_01,Earth,True,G/704/S,PSO J318.5-22,16.0,False,0.0,0.0,0.0,0.0,0.0,1,True,False,G,S,False,False
4026,4301_01,Europa,True,E/269/P,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,0.0,1,True,False,E,P,False,False
4027,4302_01,Earth,True,G/706/P,55 Cancri e,6.0,False,0.0,0.0,0.0,0.0,0.0,1,False,False,G,P,False,False
4028,4303_01,Earth,False,F/803/S,55 Cancri e,15.0,False,36.0,841.0,0.0,0.0,0.0,1,True,True,F,S,True,False
4029,4303_02,Earth,False,G/705/S,TRAPPIST-1e,38.0,False,0.0,668.0,84.0,267.0,0.0,0,True,True,G,S,True,False
4030,4305_01,Earth,False,F/893/P,TRAPPIST-1e,56.0,False,0.0,779.0,12.0,3.0,35.0,0,True,True,F,P,True,False
4031,4305_02,Earth,True,G/707/P,PSO J318.5-22,4.0,False,0.0,0.0,0.0,0.0,0.0,1,False,True,G,P,False,False
4032,4305_03,Earth,True,G/707/P,PSO J318.5-22,21.0,False,0.0,0.0,0.0,0.0,0.0,1,True,True,G,P,False,False
4033,4306_01,Mars,False,F/805/S,55 Cancri e,22.0,False,1371.0,0.0,235.0,0.0,0.0,1,True,False,F,S,True,False
4034,4309_01,Earth,False,E/270/P,TRAPPIST-1e,37.0,False,0.0,0.0,785.0,3.0,0.0,0,True,True,E,P,True,False
4035,4309_02,Earth,True,G/709/P,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,1,False,True,G,P,False,False
4036,4311_01,Earth,False,F/807/S,TRAPPIST-1e,22.0,False,563.0,521.0,364.0,0.0,0.0,0,True,False,F,S,True,False
4037,4312_01,Europa,False,B/139/P,TRAPPIST-1e,26.0,False,0.0,137.0,0.0,0.0,7629.0,0,True,False,B,P,True,False
4038,4315_01,Earth,False,E/272/P,TRAPPIST-1e,22.0,False,0.0,3.0,486.0,0.0,228.0,1,True,True,E,P,True,False
4039,4315_02,Earth,True,G/710/P,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,1,True,True,G,P,False,False
4040,4316_01,Earth,False,F/894/P,PSO J318.5-22,27.0,False,0.0,22.0,0.0,1156.0,0.0,0,True,False,F,P,True,False
4041,4317_01,Mars,False,D/139/S,TRAPPIST-1e,24.0,False,439.0,0.0,2140.0,0.0,0.0,1,True,False,D,S,True,False
4042,4318_01,Mars,True,F/808/S,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,1,True,False,F,S,False,False
4043,4319_01,Earth,False,G/711/P,TRAPPIST-1e,48.0,False,2.0,0.0,83.0,589.0,233.0,0,True,False,G,P,True,False
4044,4320_01,Earth,False,E/273/P,TRAPPIST-1e,24.0,False,786.0,0.0,0.0,7.0,0.0,0,True,False,E,P,True,False
4045,4324_01,Mars,True,F/810/S,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,1,False,True,F,S,False,False
4046,4324_02,Mars,True,F/810/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,1,True,True,F,S,False,False
4047,4324_03,Mars,False,F/810/S,TRAPPIST-1e,25.0,False,412.0,0.0,567.0,775.0,0.0,0,True,True,F,S,True,False
4048,4324_04,Mars,True,F/810/S,55 Cancri e,1.0,False,0.0,0.0,0.0,0.0,0.0,1,False,True,F,S,False,False
4049,4327_01,Earth,False,F/811/S,TRAPPIST-1e,20.0,False,0.0,187.0,712.0,0.0,0.0,1,True,False,F,S,True,False
4050,4329_01,Earth,False,F/812/S,TRAPPIST-1e,22.0,False,39.0,0.0,63.0,3.0,654.0,0,True,False,F,S,True,False
4051,4330_01,Mars,False,D/140/S,55 Cancri e,28.0,False,427.0,0.0,754.0,0.0,0.0,1,True,False,D,S,True,False
4052,4332_01,Earth,True,G/707/S,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,1,True,False,G,S,False,False
4053,4333_01,Europa,False,B/141/P,55 Cancri e,28.0,False,0.0,3345.0,0.0,2143.0,27.0,0,True,False,B,P,True,False
4054,4334_01,Europa,True,A/53/S,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,1,True,False,A,S,False,False
4055,4335_01,Mars,True,E/281/S,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,0,True,False,E,S,False,False
4056,4336_01,Europa,False,C/155/S,TRAPPIST-1e,29.0,True,267.0,1418.0,257.0,843.0,0.0,1,True,True,C,S,True,False
4057,4336_02,Europa,True,C/155/S,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,1,True,True,C,S,False,False
4058,4336_03,Europa,False,C/155/S,TRAPPIST-1e,36.0,False,0.0,563.0,0.0,1301.0,830.0,1,True,True,C,S,True,False
4059,4336_04,Europa,False,C/155/S,55 Cancri e,40.0,False,2320.0,0.0,4874.0,3131.0,498.0,1,True,True,C,S,True,False
4060,4337_01,Mars,False,F/813/S,TRAPPIST-1e,49.0,False,22.0,0.0,1129.0,0.0,77.0,1,True,False,F,S,True,False
4061,4338_01,Europa,True,C/156/S,TRAPPIST-1e,51.0,False,0.0,0.0,0.0,0.0,0.0,1,True,True,C,S,False,False
4062,4338_02,Europa,False,C/156/S,TRAPPIST-1e,41.0,False,0.0,545.0,0.0,2740.0,293.0,1,True,True,C,S,True,False
4063,4338_03,Europa,False,C/156/S,55 Cancri e,44.0,False,0.0,14201.0,0.0,22.0,584.0,1,True,True,C,S,True,False
4064,4339_01,Mars,False,F/814/S,TRAPPIST-1e,47.0,False,2044.0,0.0,95.0,0.0,120.0,0,True,False,F,S,True,False
4065,4340_01,Earth,False,F/815/S,TRAPPIST-1e,22.0,False,0.0,0.0,945.0,0.0,4.0,1,True,False,F,S,True,False
4066,4343_01,Earth,True,G/708/S,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,1,True,False,G,S,False,False
4067,4344_01,Earth,False,F/816/S,TRAPPIST-1e,18.0,False,0.0,35.0,661.0,0.0,63.0,1,True,False,F,S,True,False
4068,4345_01,Earth,False,G/717/P,TRAPPIST-1e,28.0,False,0.0,1125.0,3.0,562.0,7.0,0,True,False,G,P,True,False
4069,4346_01,Earth,False,E/274/P,55 Cancri e,22.0,False,429.0,2.0,232.0,0.0,59.0,1,True,False,E,P,True,False
4070,4347_01,Earth,False,G/718/P,TRAPPIST-1e,50.0,False,444.0,0.0,408.0,0.0,0.0,0,True,False,G,P,True,False
4071,4348_01,Europa,True,B/142/P,TRAPPIST-1e,47.0,True,0.0,0.0,0.0,0.0,0.0,1,True,False,B,P,False,False
4072,4349_01,Mars,False,E/275/P,TRAPPIST-1e,55.0,False,802.0,0.0,155.0,4.0,337.0,0,True,False,E,P,True,False
4073,4350_01,Earth,True,G/709/S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,1,True,True,G,S,False,False
4074,4350_02,Earth,False,G/709/S,PSO J318.5-22,39.0,False,0.0,0.0,1.0,0.0,2330.0,0,True,True,G,S,True,False
4075,4351_01,Earth,False,F/895/P,TRAPPIST-1e,21.0,True,641.0,0.0,409.0,0.0,0.0,0,True,False,F,P,True,False
4076,4352_01,Europa,False,C/157/S,TRAPPIST-1e,37.0,False,33.0,3484.0,17.0,4.0,1384.0,1,True,True,C,S,True,False
4077,4352_02,Europa,False,C/157/S,TRAPPIST-1e,31.0,False,22.0,10025.0,2.0,124.0,1.0,1,True,True,C,S,True,False
4078,4354_01,Earth,False,E/276/P,TRAPPIST-1e,23.0,False,115.0,1.0,0.0,308.5643864351474,249.0,0,True,False,E,P,True,False
4079,4356_01,Europa,True,B/167/S,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,1,True,False,B,S,False,False
4080,4357_01,Mars,False,D/148/P,TRAPPIST-1e,23.0,False,118.0,0.0,949.0,206.0,2071.0,0,True,False,D,P,True,False
4081,4358_01,Earth,False,F/818/S,PSO J318.5-22,20.0,False,0.0,272.0,108.0,308.5643864351474,230.0,1,True,False,F,S,True,False
4082,4359_01,Europa,False,C/137/P,TRAPPIST-1e,28.0,False,3.0,2127.0,0.0,696.0,10.0,0,True,True,C,P,True,False
4083,4359_02,Europa,False,C/137/P,55 Cancri e,40.0,False,0.0,17687.0,0.0,425.0,155.0,1,True,True,C,P,True,False
4084,4359_03,Europa,False,C/137/P,55 Cancri e,54.0,False,0.0,1832.0,0.0,0.0,1768.0,0,True,True,C,P,True,False
4085,4360_01,Mars,True,F/896/P,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,1,True,False,F,P,False,False
4086,4361_01,Earth,False,F/819/S,55 Cancri e,27.0,False,0.0,14.0,0.0,734.0,331.0,1,True,False,F,S,True,False
4087,4362_01,Europa,False,B/168/S,TRAPPIST-1e,43.0,False,0.0,1947.0,0.0,0.0,1651.0,1,True,False,B,S,True,False
4088,4364_01,Earth,True,G/720/P,PSO J318.5-22,25.0,False,0.0,0.0,0.0,0.0,0.0,1,True,False,G,P,False,False
4089,4365_01,Earth,False,F/898/P,TRAPPIST-1e,13.0,False,552.0,247.0,0.0,4.0,0.0,0,True,False,F,P,True,False
4090,4366_01,Earth,False,F/899/P,PSO J318.5-22,15.0,False,0.0,0.0,873.0,0.0,5.0,1,True,False,F,P,True,False
4091,4367_01,Earth,True,G/710/S,55 Cancri e,37.0,False,0.0,0.0,0.0,0.0,0.0,1,True,False,G,S,False,False
4092,4368_01,Mars,True,F/900/P,55 Cancri e,32.0,False,0.0,0.0,0.0,0.0,0.0,1,True,False,F,P,False,False
4093,4369_01,Earth,False,F/820/S,TRAPPIST-1e,19.0,False,857.0,0.0,0.0,0.0,0.0,0,True,False,F,S,True,False
4094,4370_01,Earth,False,F/820/S,TRAPPIST-1e,21.0,False,3.0,1.0,0.0,1494.0,110.0,0,True,False,F,S,True,False
4095,4371_01,Europa,False,C/158/S,TRAPPIST-1e,27.0,False,0.0,2717.0,0.0,0.0,986.0,1,True,True,C,S,True,False
4096,4371_02,Europa,False,C/158/S,55 Cancri e,39.0,False,106.0,243.0,126.0,7.0,4967.0,0,True,True,C,S,True,False
4097,4371_03,Earth,True,C/158/S,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,1,True,True,C,S,False,False
4098,4371_04,Europa,False,C/158/S,TRAPPIST-1e,25.0,False,0.0,4384.0,4285.0,812.0,360.0,1,True,True,C,S,True,False
4099,4371_05,Europa,False,C/158/S,55 Cancri e,34.0,False,222.64738067520372,7221.0,0.0,288.0,2275.0,1,True,True,C,S,True,False
4100,4372_01,Mars,True,F/821/S,TRAPPIST-1e,54.0,False,0.0,0.0,0.0,0.0,0.0,1,True,True,F,S,False,False
4101,4372_02,Mars,False,E/283/S,TRAPPIST-1e,42.0,False,954.0,0.0,1.0,0.0,0.0,0,True,True,E,S,True,False
4102,4373_01,Earth,False,F/822/S,PSO J318.5-22,36.0,False,735.0,0.0,2.0,0.0,0.0,0,True,False,F,S,True,False
4103,4376_01,Earth,False,E/284/S,PSO J318.5-22,43.0,False,0.0,168.0,3.0,0.0,452.0,1,True,False,E,S,True,False
4104,4382_01,Earth,False,F/901/P,PSO J318.5-22,23.0,False,65.0,94.0,0.0,0.0,445.0,1,True,False,F,P,True,False
4105,4383_01,Europa,True,B/169/S,TRAPPIST-1e,57.0,False,0.0,0.0,0.0,0.0,0.0,1,True,False,B,S,False,False
4106,4386_01,Europa,True,B/170/S,TRAPPIST-1e,54.0,False,0.0,0.0,0.0,0.0,0.0,1,True,True,B,S,False,False
4107,4386_02,Europa,False,B/170/S,TRAPPIST-1e,51.0,False,0.0,16455.0,885.0,0.0,363.0,1,True,True,B,S,True,False
4108,4387_01,Mars,False,F/902/P,PSO J318.5-22,32.0,False,192.0,0.0,441.0,18.0,0.0,0,True,False,F,P,True,False
4109,4388_01,Europa,True,B/171/S,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,1,True,False,B,S,False,False
4110,4390_01,Mars,True,F/903/P,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,1,False,True,F,P,False,False
4111,4390_02,Mars,True,F/903/P,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,1,True,True,F,P,False,False
4112,4390_03,Mars,False,F/903/P,TRAPPIST-1e,27.0,False,875.0,0.0,61.0,289.0,0.0,0,True,True,F,P,True,False
4113,4391_01,Earth,False,F/904/P,TRAPPIST-1e,48.0,False,383.0,0.0,0.0,393.0,10.0,1,True,False,F,P,True,False
4114,4392_01,Earth,False,G/714/S,55 Cancri e,13.0,False,38.0,0.0,0.0,733.0,0.0,0,True,False,G,S,True,False
4115,4393_01,Earth,True,G/722/P,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,0,False,True,G,P,False,False
4116,4393_02,Earth,False,E/278/P,TRAPPIST-1e,18.0,False,754.0,0.0,34.0,0.0,0.0,0,True,True,E,P,True,False
4117,4395_01,Earth,False,F/905/P,TRAPPIST-1e,23.0,False,0.0,0.0,206.0,681.0,31.0,0,True,False,F,P,True,False
4118,4396_01,Earth,False,G/715/S,TRAPPIST-1e,23.0,False,0.0,153.0,11.0,646.0,0.0,0,True,False,G,S,True,False
4119,4397_01,Earth,True,G/715/S,PSO J318.5-22,35.0,False,0.0,0.0,0.0,0.0,0.0,1,True,False,G,S,False,False
4120,4399_01,Earth,False,G/724/P,TRAPPIST-1e,25.0,False,141.0,3.0,640.0,0.0,100.0,0,True,False,G,P,True,False
4121,4400_01,Mars,False,E/285/S,TRAPPIST-1e,32.0,False,689.0,0.0,610.0,0.0,0.0,0,True,True,E,S,True,False
4122,4400_02,Mars,True,F/830/S,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,1,False,True,F,S,False,True
4123,4400_03,Mars,True,F/830/S,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,1,False,True,F,S,False,False
4124,4401_01,Earth,True,G/716/S,55 Cancri e,16.0,False,0.0,0.0,0.0,0.0,0.0,1,True,True,G,S,False,False
4125,4401_02,Earth,True,G/716/S,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,1,True,True,G,S,False,False
4126,4402_01,Earth,True,G/725/P,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,0,True,False,G,P,False,False
4127,4403_01,Earth,False,F/831/S,TRAPPIST-1e,55.0,False,134.0,935.0,0.0,6.0,394.0,0,True,True,F,S,True,False
4128,4403_02,Earth,False,G/717/S,TRAPPIST-1e,41.0,False,7.0,0.0,297.0,108.0,361.0,0,True,True,G,S,True,False
4129,4404_01,Earth,False,G/726/P,TRAPPIST-1e,38.0,False,222.64738067520372,2.0,404.0,121.0,0.0,0,True,False,G,P,True,False
4130,4405_01,Europa,True,C/159/S,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,1,True,False,C,S,False,False
4131,4407_01,Earth,True,G/719/S,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,0.0,0.0,1,True,False,G,S,False,False
4132,4408_01,Mars,True,F/906/P,TRAPPIST-1e,75.0,False,0.0,0.0,0.0,0.0,0.0,1,True,False,F,P,False,False
4133,4409_01,Europa,False,C/160/S,TRAPPIST-1e,50.0,False,0.0,817.0,388.0,78.0,693.0,1,True,False,C,S,True,False
4134,4410_01,Earth,False,G/720/S,TRAPPIST-1e,23.0,False,27.0,0.0,32.0,725.0,0.0,0,True,False,G,S,True,False
4135,4411_01,Earth,False,G/721/S,PSO J318.5-22,37.0,False,715.0,0.0,54.0,0.0,0.0,1,True,False,G,S,True,False
4136,4413_01,Earth,False,G/722/S,TRAPPIST-1e,33.0,False,0.0,0.0,232.0,0.0,622.0,0,True,False,G,S,True,False
4137,4415_01,Mars,False,F/833/S,TRAPPIST-1e,45.0,False,941.0,281.0,36.0,12.0,39.0,0,True,False,F,S,True,False
4138,4416_01,Europa,True,B/143/P,55 Cancri e,47.0,False,0.0,0.0,0.0,0.0,0.0,1,True,False,B,P,False,False
4139,4422_01,Europa,True,B/172/S,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,1,True,True,B,S,False,False
4140,4422_02,Europa,False,B/172/S,TRAPPIST-1e,29.0,False,0.0,6338.0,0.0,1366.0,89.0,1,True,True,B,S,True,False
4141,4424_01,Mars,False,E/287/S,TRAPPIST-1e,19.0,False,30.0,0.0,42.0,3565.0,7.0,0,True,False,E,S,True,False
4142,4426_01,Mars,True,F/835/S,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,1,True,False,F,S,False,False
4143,4427_01,Europa,False,D/141/S,55 Cancri e,39.0,False,3.0,83.0,0.0,805.0,2983.0,0,True,True,D,S,True,False
4144,4427_02,Europa,False,D/141/S,TRAPPIST-1e,31.0,False,0.0,46.0,0.0,209.0,2908.0,0,True,True,D,S,True,False
4145,4428_01,Europa,False,C/162/S,55 Cancri e,29.0,False,0.0,11417.0,12.0,795.0,402.0,1,True,False,C,S,True,False
4146,4429_01,Mars,False,E/288/S,TRAPPIST-1e,16.0,False,546.0,90.0,23.0,513.0,0.0,0,True,False,E,S,True,False
4147,4430_01,Earth,False,F/836/S,PSO J318.5-22,18.0,False,0.0,2.0,1513.0,0.0,0.0,1,True,False,F,S,True,False
4148,4431_01,Earth,False,G/727/P,55 Cancri e,38.0,False,8.0,0.0,1414.0,10.0,3.0,0,True,False,G,P,True,False
4149,4432_01,Earth,True,G/728/P,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,0,True,False,G,P,False,False
4150,4433_01,Earth,True,G/729/P,PSO J318.5-22,21.0,False,0.0,0.0,0.0,0.0,0.0,0,True,False,G,P,False,False
4151,4436_01,Earth,True,G/730/P,PSO J318.5-22,22.0,False,0.0,0.0,0.0,0.0,0.0,1,True,False,G,P,False,False
4152,4437_01,Earth,True,G/725/S,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,1,True,False,G,S,False,False
4153,4438_01,Mars,False,F/910/P,TRAPPIST-1e,36.0,False,721.0,0.0,471.0,0.0,0.0,0,True,False,F,P,True,False
4154,4440_01,Earth,False,F/911/P,TRAPPIST-1e,23.0,False,222.64738067520372,282.0,0.0,0.0,71.0,1,True,False,F,P,True,False
4155,4441_01,Europa,True,B/144/P,55 Cancri e,31.0,True,0.0,0.0,0.0,0.0,0.0,1,True,True,B,P,False,False
4156,4441_02,Europa,True,B/144/P,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,1,True,True,B,P,False,False
4157,4441_03,Europa,False,B/144/P,55 Cancri e,50.0,False,0.0,4558.0,0.0,1.0,267.0,1,True,True,B,P,True,False
4158,4444_01,Earth,False,E/291/S,TRAPPIST-1e,40.0,False,0.0,901.0,0.0,0.0,89.0,0,True,False,E,S,True,False
4159,4445_01,Earth,False,F/912/P,TRAPPIST-1e,28.0,False,8.0,0.0,77.0,560.0,0.0,0,True,False,F,P,True,False
4160,4446_01,Europa,False,B/175/S,TRAPPIST-1e,38.0,False,2.0,114.0,771.0,3094.0,448.0,0,True,True,B,S,True,False
4161,4446_02,Europa,False,B/175/S,TRAPPIST-1e,37.0,False,0.0,3603.0,33.0,7113.0,1.0,0,True,True,B,S,True,False
4162,4446_03,Europa,True,B/175/S,55 Cancri e,59.0,False,0.0,0.0,0.0,0.0,0.0,1,True,True,B,S,False,False
